year,ocean,platform_number,cycle_number,latitude,longitude,time,pres,temp,psal
2021,Pacific,6902750,80001,47.78133229647369,-142.77938863458814,2021-10-03 03:00:00,1553.6063834473575,2.4030533970666674,31.940917542183502
2021,Pacific,6903010,80002,42.51463659800838,-140.78318774535043,2021-09-18 20:00:00,950.4181804910488,20.363358634957105,34.50454049780423
2021,Pacific,6902746,80003,46.74071548644356,-97.231510919623,2021-12-12 09:00:00,404.0787704081976,20.12951126771154,32.04633386451802
2021,Pacific,6902750,80004,13.909959731873483,-147.53274735062428,2021-12-16 23:00:00,1706.2460731310648,16.41655896077661,33.18794520647319
2021,Pacific,6902746,80005,-11.420205170663962,-161.87001504774702,2021-02-25 02:00:00,1984.7108691698272,-0.7887317664177433,36.63266439362644
2021,Pacific,6903010,80006,-15.689841075729632,-88.67630241705783,2021-09-08 11:00:00,1206.997442601484,31.9370301608014,38.56370671256078
2021,Pacific,6903055,80007,59.99242119238932,-148.209837404239,2021-11-06 10:00:00,1959.4033465628984,15.291418593354964,32.47209862279343
2021,Pacific,6902746,80008,30.12570258749831,-141.48017276678905,2021-07-03 22:00:00,1604.0746731842903,15.727155979394706,37.80510059637266
2021,Pacific,6903001,80009,26.576809037343253,-92.58726789944772,2021-09-01 00:00:00,403.4877040275058,12.14793519221942,36.928030254918895
2021,Pacific,6903001,80010,-11.851426041031369,-141.8115564051926,2021-06-02 06:00:00,29.381866424178725,4.666828616291546,36.120498049263546
2021,Pacific,6903010,80011,-1.9423813908339935,-81.59222273961028,2021-12-29 00:00:00,1153.0275745951728,25.324534408368542,33.55085454564845
2021,Pacific,6903010,80012,38.77293953053905,-123.7117127411019,2021-10-14 01:00:00,1503.6659608343869,13.901688802792789,36.11504530174953
2021,Pacific,6902746,80013,7.333773030335095,-111.86493031903056,2021-07-30 13:00:00,1816.7330933488597,31.0860316416425,35.95698238627671
2021,Pacific,6902750,80014,16.24126366287244,-112.72713004852004,2021-02-09 20:00:00,707.163620220999,18.330579578368216,31.24946067703629
2021,Pacific,6902750,80015,-13.125429717246895,-79.32711565521242,2021-04-17 20:00:00,802.6168114751378,31.20065978693531,34.22819768723858
2021,Pacific,6903010,80016,-17.33857241933344,-128.47456548617902,2021-06-06 23:00:00,1164.1475687098566,5.729079221810338,39.99449252105228
2021,Pacific,6903010,80017,-52.77367883222995,-90.2704425831086,2021-09-14 10:00:00,583.085916064796,12.761760796387032,33.56248325450453
2021,Pacific,6903010,80018,-22.042491098847023,-153.99233249527248,2021-03-15 17:00:00,514.935658980553,22.49169033106461,30.799978651010747
2021,Pacific,6903055,80019,18.987596936694047,-159.94159641285563,2021-01-14 20:00:00,813.8662855852021,24.717753302851204,33.62020982478571
2021,Pacific,6902746,80020,57.04156272453494,-79.03060982616721,2021-11-12 18:00:00,1564.731806872,9.28917850944474,39.906180809869845
2021,Pacific,6902750,80021,-10.998508101630414,-108.09276455007264,2021-08-28 03:00:00,44.71763318045463,8.129583925301237,30.3187728673114
2021,Pacific,6903001,80022,49.97483063281025,-93.3973573513656,2021-01-03 14:00:00,1791.277546728213,6.470617561899092,33.18292673656885
2021,Pacific,6903001,80023,1.6261832696143017,-79.56312001892725,2021-11-28 04:00:00,1788.625726841658,9.369268669583262,37.95194231301789
