year,ocean,platform_number,cycle_number,latitude,longitude,time,pres,temp,psal
2011,Pacific,6902746,30001,37.37121644187072,-136.57431314649844,2011-11-15 14:00:00,174.3686381870364,20.64026993290173,36.81227819136817
2011,Pacific,6903010,30002,-55.13997973783988,-151.1808898443635,2011-11-17 13:00:00,45.50374458419127,26.1365792645246,36.82615503637384
2011,Pacific,6902750,30003,-17.065157811620296,-103.16790644636338,2011-01-18 09:00:00,447.6827870465514,33.120135924908006,36.50835525162039
2011,Pacific,6902750,30004,-34.51868102041716,-81.71203123945472,2011-06-25 14:00:00,522.2945387340094,24.77699234206057,30.32721402362655
2011,Pacific,6902746,30005,20.89709496323876,-89.18008442656402,2011-05-09 14:00:00,611.3532670637128,13.236350780354169,35.01369379354044
2011,Pacific,6903055,30006,-6.40967437137428,-123.81915144014413,2011-03-17 20:00:00,1113.552864121148,27.715353813932197,32.29370241681845
2011,Pacific,6902746,30007,37.69051557216875,-136.27646001383522,2011-08-07 11:00:00,975.7667226699308,28.58005336337752,36.93931437467982
2011,Pacific,6903001,30008,56.68816949258007,-140.5500137201662,2011-04-25 09:00:00,1587.348848932873,15.030549414661394,31.589169206754736
2011,Pacific,6902750,30009,-45.34761004037984,-75.39633357929613,2011-02-11 05:00:00,1819.0081000416765,32.675815566265264,38.89459391529997
2011,Pacific,6903055,30010,59.31169847423119,-113.09178923732983,2011-09-15 14:00:00,983.5903485023016,32.72545020056219,37.76436895158879
2011,Pacific,6903055,30011,51.60627936490734,-81.30623205320389,2011-10-22 21:00:00,1482.960787973621,9.329867906528778,30.80378231970733
2011,Pacific,6903055,30012,30.029878294574303,-81.31248402659057,2011-11-09 23:00:00,1470.5740351779075,3.1457160897704712,37.06185438005105
2011,Pacific,6902746,30013,-12.78459165449977,-166.15060145035824,2011-07-19 15:00:00,1853.2453317873124,5.410461778145781,33.85687422696691
2011,Pacific,6902750,30014,4.832322737874222,-146.13450939774407,2011-03-16 14:00:00,1782.4497113256425,10.997777145805086,35.66806768936233
2011,Pacific,6903001,30015,-0.1873656663059151,-137.30050037417922,2011-04-16 04:00:00,1064.6727678462455,22.7627510907849,36.11119387608655
2011,Pacific,6902750,30016,17.351128515280863,-131.19228275864037,2011-11-04 21:00:00,324.13398210611354,3.6835594993220937,38.79945210675955
2011,Pacific,6903001,30017,20.959884194537395,-169.67153659810083,2011-05-13 09:00:00,257.6719848960456,-0.2621052002418125,38.00866023435052
2011,Pacific,6902750,30018,-54.81040072037848,-99.3270663440693,2011-06-24 20:00:00,1227.6071269019312,34.06421597278385,35.420485950157115
2011,Pacific,6903010,30019,-48.26557056756256,-151.73529003539943,2011-09-30 04:00:00,686.2318118705806,16.711563076308845,34.16119020851691
2011,Pacific,6902746,30020,-22.945092122910125,-74.45200907116954,2011-03-30 23:00:00,1503.5617301078294,5.231410842272244,33.66729381115935
2011,Pacific,6902746,30021,54.59296990680201,-164.51880186887283,2011-02-23 05:00:00,964.6006094293762,27.87622167105098,30.147597888286462
2011,Pacific,6903010,30022,-55.69100540721477,-126.83820096811912,2011-06-22 18:00:00,566.6845715830817,23.915510459422737,32.72513170326797
2011,Pacific,6903001,30023,-43.21855877237478,-140.766376261275,2011-12-25 08:00:00,1.0035802537085026,19.34552659029925,34.08091533142134
2011,Pacific,6903055,30024,28.27146407544693,-154.1058775001483,2011-08-09 01:00:00,1710.9534778322788,8.946209187114873,33.51593540753698
2011,Pacific,6903010,30025,42.38835715141798,-106.1284225120452,2011-09-18 08:00:00,32.63760123682169,3.618308512594285,32.076288089494206
2011,Pacific,6902746,30026,8.646428712196183,-90.43337149582383,2011-03-31 20:00:00,273.8729311189867,3.695200815386821,32.760223757630776
2011,Pacific,6902750,30027,-31.745621923594264,-118.2220245386728,2011-09-12 17:00:00,1782.1755278339765,18.94055646852565,31.077148346763867
2011,Pacific,6902750,30028,26.76609076817124,-130.09854010043318,2011-03-26 09:00:00,1539.667090600526,11.76165958572256,39.36959954174358
2011,Pacific,6903010,30029,-25.38481903002908,-120.31608936306225,2011-08-14 22:00:00,303.49529315982073,24.4451213967736,30.70345461059499
2011,Pacific,6903055,30030,12.063374350301912,-151.0155311368303,2011-10-15 18:00:00,1320.8639866701894,27.32104438746365,31.047588800231438
